domain_id,level,cell_id,parent_id,zone_bitmap,zone_type_bitmap,service_bitmap,freshness_bitmap,semantic_tag_bitmap,centroid_row,radius,object_count,controller_prefix,version,ttl_ms,export_budget
domain-12,2,domain-12-domain-12-zone-03-temperature-mc-1,domain-12-domain-12-zone-03-temperature,domain-12-zone-03,residential,temperature,archival|realtime|recent,facade_reflection|heat_island|microclimate_shift,1421,0.38643,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-temperature-mc-2,domain-12-domain-12-zone-03-temperature,domain-12-zone-03,residential,temperature,archival|realtime,cooling_gap|heat_island|microclimate_shift|pedestrian_comfort,1422,0.444184,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-03-traffic_speed,domain-12-root,domain-12-zone-03,residential,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1423,0.428663,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-traffic_speed-mc-1,domain-12-domain-12-zone-03-traffic_speed,domain-12-zone-03,residential,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|freight_corridor_slowdown|school_zone_slowdown,1424,0.318532,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-03-traffic_speed-mc-2,domain-12-domain-12-zone-03-traffic_speed,domain-12-zone-03,residential,traffic_speed,archival|realtime,congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1425,0.31523,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-air_quality_co2,domain-12-root,domain-12-zone-04,downtown,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1426,0.467622,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-air_quality_co2-mc-1,domain-12-domain-12-zone-04-air_quality_co2,domain-12-zone-04,downtown,air_quality_co2,archival|recent,indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1427,0.366706,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-air_quality_co2-mc-2,domain-12-domain-12-zone-04-air_quality_co2,domain-12-zone-04,downtown,air_quality_co2,realtime|recent,freight_terminal_emission|indoor_ventilation_strain|traffic_corridor_emission|transit_queue_buildup,1428,0.319157,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-air_quality_pm25,domain-12-root,domain-12-zone-04,downtown,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1429,0.439985,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-air_quality_pm25-mc-1,domain-12-domain-12-zone-04-air_quality_pm25,domain-12-zone-04,downtown,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|school_alert,1430,0.315881,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-air_quality_pm25-mc-2,domain-12-domain-12-zone-04-air_quality_pm25,domain-12-zone-04,downtown,air_quality_pm25,realtime|recent,construction_dust|industrial_plume|overnight_inversion,1431,0.421502,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-bus_arrival,domain-12-root,domain-12-zone-04,downtown,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1432,0.494708,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-bus_arrival-mc-1,domain-12-domain-12-zone-04-bus_arrival,domain-12-zone-04,downtown,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|school_dismissal_bunching,1433,0.483054,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-bus_arrival-mc-2,domain-12-domain-12-zone-04-bus_arrival,domain-12-zone-04,downtown,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,1434,0.482567,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-humidity,domain-12-root,domain-12-zone-04,downtown,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1435,0.422678,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-humidity-mc-1,domain-12-domain-12-zone-04-humidity,domain-12-zone-04,downtown,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness,1436,0.310438,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-humidity-mc-2,domain-12-domain-12-zone-04-humidity,domain-12-zone-04,downtown,humidity,realtime|recent,comfort_moisture|indoor_outdoor_drift|morning_dampness|stagnant_air_pocket,1437,0.425735,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-noise_level,domain-12-root,domain-12-zone-04,downtown,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1438,0.483429,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-noise_level-mc-1,domain-12-domain-12-zone-04-noise_level,domain-12-zone-04,downtown,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|school_pickup_disturbance,1439,0.355793,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-noise_level-mc-2,domain-12-domain-12-zone-04-noise_level,domain-12-zone-04,downtown,noise_level,archival|realtime|recent,freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1440,0.422905,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-parking_availability,domain-12-root,domain-12-zone-04,downtown,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1441,0.437703,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-parking_availability-mc-1,domain-12-domain-12-zone-04-parking_availability,domain-12-zone-04,downtown,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|resident_night,1442,0.325176,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-parking_availability-mc-2,domain-12-domain-12-zone-04-parking_availability,domain-12-zone-04,downtown,parking_availability,realtime|recent,commuter_transit_hub|event_overflow|stadium_guidance,1443,0.392295,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-rainfall,domain-12-root,domain-12-zone-04,downtown,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1444,0.486216,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-rainfall-mc-1,domain-12-domain-12-zone-04-rainfall,domain-12-zone-04,downtown,rainfall,archival|realtime|recent,drainage_overflow|shower_burst|storm_runoff,1445,0.32273,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-rainfall-mc-2,domain-12-domain-12-zone-04-rainfall,domain-12-zone-04,downtown,rainfall,realtime|recent,commuter_downpour|drainage_overflow|venue_queue_rain,1446,0.434103,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-street_light_state,domain-12-root,domain-12-zone-04,downtown,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1447,0.454899,18,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-street_light_state-mc-1,domain-12-domain-12-zone-04-street_light_state,domain-12-zone-04,downtown,street_light_state,archival|realtime|recent,dimming_schedule|school_perimeter_fault|stadium_egress_lighting,1448,0.444274,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-street_light_state-mc-2,domain-12-domain-12-zone-04-street_light_state,domain-12-zone-04,downtown,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster,1449,0.393369,9,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-temperature,domain-12-root,domain-12-zone-04,downtown,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1450,0.406596,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-temperature-mc-1,domain-12-domain-12-zone-04-temperature,domain-12-zone-04,downtown,temperature,archival|realtime|recent,cooling_gap|heat_island|pedestrian_comfort,1451,0.370194,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-temperature-mc-2,domain-12-domain-12-zone-04-temperature,domain-12-zone-04,downtown,temperature,realtime|recent,facade_reflection|microclimate_shift|pedestrian_comfort,1452,0.42094,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,1,domain-12-domain-12-zone-04-traffic_speed,domain-12-root,domain-12-zone-04,downtown,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1453,0.414349,12,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-traffic_speed-mc-1,domain-12-domain-12-zone-04-traffic_speed,domain-12-zone-04,downtown,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|event_dispersal|school_zone_slowdown,1454,0.332789,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-12,2,domain-12-domain-12-zone-04-traffic_speed-mc-2,domain-12-domain-12-zone-04-traffic_speed,domain-12-zone-04,downtown,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|freight_corridor_slowdown|school_zone_slowdown,1455,0.316988,6,/hiroute/domain-12/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-air_quality_co2,domain-13-root,domain-13-zone-01,school_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1456,0.451358,12,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-air_quality_co2-mc-1,domain-13-domain-13-zone-01-air_quality_co2,domain-13-zone-01,school_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission,1457,0.358022,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-air_quality_co2-mc-2,domain-13-domain-13-zone-01-air_quality_co2,domain-13-zone-01,school_area,air_quality_co2,realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,1458,0.522582,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-air_quality_pm25,domain-13-root,domain-13-zone-01,school_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1459,0.480612,18,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-air_quality_pm25-mc-1,domain-13-domain-13-zone-01-air_quality_pm25,domain-13-zone-01,school_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion,1460,0.405743,9,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-air_quality_pm25-mc-2,domain-13-domain-13-zone-01-air_quality_pm25,domain-13-zone-01,school_area,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|school_alert,1461,0.436427,9,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-bus_arrival,domain-13-root,domain-13-zone-01,school_area,bus_arrival,realtime|recent,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,1462,0.351883,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-bus_arrival-mc-1,domain-13-domain-13-zone-01-bus_arrival,domain-13-zone-01,school_area,bus_arrival,realtime,commuter_peak_headway|corridor_incident_diversion|hub_transfer_delay,1463,0.283784,3,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-bus_arrival-mc-2,domain-13-domain-13-zone-01-bus_arrival,domain-13-zone-01,school_area,bus_arrival,realtime|recent,school_dismissal_bunching,1464,0.235212,3,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-humidity,domain-13-root,domain-13-zone-01,school_area,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1465,0.475378,18,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-humidity-mc-1,domain-13-domain-13-zone-01-humidity,domain-13-zone-01,school_area,humidity,archival|realtime|recent,comfort_moisture|irrigation_buildup|morning_dampness|stagnant_air_pocket,1466,0.350786,9,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-humidity-mc-2,domain-13-domain-13-zone-01-humidity,domain-13-zone-01,school_area,humidity,archival|realtime|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1467,0.470366,9,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-noise_level,domain-13-root,domain-13-zone-01,school_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1468,0.406624,12,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-noise_level-mc-1,domain-13-domain-13-zone-01-noise_level,domain-13-zone-01,school_area,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|stadium_dispersal_noise,1469,0.284938,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-noise_level-mc-2,domain-13-domain-13-zone-01-noise_level,domain-13-zone-01,school_area,noise_level,realtime|recent,construction_residual_noise|nightlife_spike|school_pickup_disturbance,1470,0.39599,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-parking_availability,domain-13-root,domain-13-zone-01,school_area,parking_availability,realtime|recent,commuter_transit_hub|curbside_short_stay|resident_night|stadium_guidance,1471,0.361783,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-parking_availability-mc-1,domain-13-domain-13-zone-01-parking_availability,domain-13-zone-01,school_area,parking_availability,realtime,curbside_short_stay|resident_night|stadium_guidance,1472,0.291016,3,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-parking_availability-mc-2,domain-13-domain-13-zone-01-parking_availability,domain-13-zone-01,school_area,parking_availability,realtime|recent,commuter_transit_hub,1473,0.254228,3,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,1,domain-13-domain-13-zone-01-rainfall,domain-13-root,domain-13-zone-01,school_area,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1474,0.465012,12,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-13,2,domain-13-domain-13-zone-01-rainfall-mc-1,domain-13-domain-13-zone-01-rainfall,domain-13-zone-01,school_area,rainfall,archival|recent,drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1475,0.392852,6,/hiroute/domain-13/controller,smartcity_v3::hiroute_hkm_v1,60000,64
