object_id,domain_id,level0_cell,level1_cell,level2_cell
obj-14-02-parking_availability-02,domain-14,domain-14-root,domain-14-domain-14-zone-02-parking_availability,domain-14-domain-14-zone-02-parking_availability-mc-2
obj-14-02-parking_availability-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-parking_availability,domain-14-domain-14-zone-02-parking_availability-mc-2
obj-14-02-parking_availability-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-parking_availability,domain-14-domain-14-zone-02-parking_availability-mc-2
obj-14-02-parking_availability-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-parking_availability,domain-14-domain-14-zone-02-parking_availability-mc-2
obj-14-02-parking_availability-01,domain-14,domain-14-root,domain-14-domain-14-zone-02-parking_availability,domain-14-domain-14-zone-02-parking_availability-mc-2
obj-14-02-rainfall-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-1
obj-14-02-rainfall-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-1
obj-14-02-rainfall-02,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-1
obj-14-02-rainfall-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-1
obj-14-02-rainfall-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-1
obj-14-02-rainfall-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-1
obj-14-02-rainfall-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-2
obj-14-02-rainfall-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-2
obj-14-02-rainfall-01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-2
obj-14-02-rainfall-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-2
obj-14-02-rainfall-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-2
obj-14-02-rainfall-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-rainfall,domain-14-domain-14-zone-02-rainfall-mc-2
obj-14-02-street_light_state-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-1
obj-14-02-street_light_state-02,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-1
obj-14-02-street_light_state-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-1
obj-14-02-street_light_state-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-1
obj-14-02-street_light_state-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-1
obj-14-02-street_light_state-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-1
obj-14-02-street_light_state-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-2
obj-14-02-street_light_state-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-2
obj-14-02-street_light_state-01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-2
obj-14-02-street_light_state-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-2
obj-14-02-street_light_state-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-2
obj-14-02-street_light_state-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-street_light_state,domain-14-domain-14-zone-02-street_light_state-mc-2
obj-14-02-temperature-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-1
obj-14-02-temperature-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-1
obj-14-02-temperature-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-1
obj-14-02-temperature-02,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-1
obj-14-02-temperature-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-1
obj-14-02-temperature-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-1
obj-14-02-temperature-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-2
obj-14-02-temperature-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-2
obj-14-02-temperature-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-2
obj-14-02-temperature-01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-2
obj-14-02-temperature-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-2
obj-14-02-temperature-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-temperature,domain-14-domain-14-zone-02-temperature-mc-2
obj-14-02-traffic_speed-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-03-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-03-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-03-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-03-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-03,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-1
obj-14-02-traffic_speed-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-02,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-02-traffic_speed-03-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-02-traffic_speed,domain-14-domain-14-zone-02-traffic_speed-mc-2
obj-14-03-air_quality_co2-03-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-03-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-03-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-03-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-1
obj-14-03-air_quality_co2-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_co2-03-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_co2,domain-14-domain-14-zone-03-air_quality_co2-mc-2
obj-14-03-air_quality_pm25-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-03-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-03-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-03-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-03-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-1
obj-14-03-air_quality_pm25-03-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-02,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-air_quality_pm25-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-air_quality_pm25,domain-14-domain-14-zone-03-air_quality_pm25-mc-2
obj-14-03-bus_arrival-03-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-03-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-03-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-03-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-03,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-03-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-1
obj-14-03-bus_arrival-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-02,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-bus_arrival-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-bus_arrival,domain-14-domain-14-zone-03-bus_arrival-mc-2
obj-14-03-humidity-01-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-1
obj-14-03-humidity-01-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-1
obj-14-03-humidity-02-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-1
obj-14-03-humidity-02-snm02,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-1
obj-14-03-humidity-02-snm03,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-1
obj-14-03-humidity-01-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-1
obj-14-03-humidity-01-snm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-2
obj-14-03-humidity-02,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-2
obj-14-03-humidity-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-2
obj-14-03-humidity-02-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-2
obj-14-03-humidity-01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-2
obj-14-03-humidity-01-ncf01,domain-14,domain-14-root,domain-14-domain-14-zone-03-humidity,domain-14-domain-14-zone-03-humidity-mc-2
obj-14-03-noise_level-02-cnm01,domain-14,domain-14-root,domain-14-domain-14-zone-03-noise_level,domain-14-domain-14-zone-03-noise_level-mc-1
