object_id,object_text_id,embedding_row
obj-15-01-air_quality_pm25-01-ncf01,text-obj-15-01-air_quality_pm25-01-ncf01,7580
obj-15-01-air_quality_pm25-01-snm01,text-obj-15-01-air_quality_pm25-01-snm01,7581
obj-15-01-air_quality_pm25-01-snm02,text-obj-15-01-air_quality_pm25-01-snm02,7582
obj-15-01-air_quality_pm25-01-snm03,text-obj-15-01-air_quality_pm25-01-snm03,7583
obj-15-01-air_quality_pm25-02,text-obj-15-01-air_quality_pm25-02,7584
obj-15-01-air_quality_pm25-02-cnm01,text-obj-15-01-air_quality_pm25-02-cnm01,7585
obj-15-01-air_quality_pm25-02-ncf01,text-obj-15-01-air_quality_pm25-02-ncf01,7586
obj-15-01-air_quality_pm25-02-snm01,text-obj-15-01-air_quality_pm25-02-snm01,7587
obj-15-01-air_quality_pm25-02-snm02,text-obj-15-01-air_quality_pm25-02-snm02,7588
obj-15-01-air_quality_pm25-02-snm03,text-obj-15-01-air_quality_pm25-02-snm03,7589
obj-15-01-bus_arrival-01,text-obj-15-01-bus_arrival-01,7590
obj-15-01-bus_arrival-01-cnm01,text-obj-15-01-bus_arrival-01-cnm01,7591
obj-15-01-bus_arrival-01-ncf01,text-obj-15-01-bus_arrival-01-ncf01,7592
obj-15-01-bus_arrival-01-snm01,text-obj-15-01-bus_arrival-01-snm01,7593
obj-15-01-bus_arrival-01-snm02,text-obj-15-01-bus_arrival-01-snm02,7594
obj-15-01-bus_arrival-01-snm03,text-obj-15-01-bus_arrival-01-snm03,7595
obj-15-01-bus_arrival-02,text-obj-15-01-bus_arrival-02,7596
obj-15-01-bus_arrival-02-cnm01,text-obj-15-01-bus_arrival-02-cnm01,7597
obj-15-01-bus_arrival-02-ncf01,text-obj-15-01-bus_arrival-02-ncf01,7598
obj-15-01-bus_arrival-02-snm01,text-obj-15-01-bus_arrival-02-snm01,7599
obj-15-01-bus_arrival-02-snm02,text-obj-15-01-bus_arrival-02-snm02,7600
obj-15-01-bus_arrival-02-snm03,text-obj-15-01-bus_arrival-02-snm03,7601
obj-15-01-bus_arrival-03,text-obj-15-01-bus_arrival-03,7602
obj-15-01-bus_arrival-03-cnm01,text-obj-15-01-bus_arrival-03-cnm01,7603
obj-15-01-bus_arrival-03-ncf01,text-obj-15-01-bus_arrival-03-ncf01,7604
obj-15-01-bus_arrival-03-snm01,text-obj-15-01-bus_arrival-03-snm01,7605
obj-15-01-bus_arrival-03-snm02,text-obj-15-01-bus_arrival-03-snm02,7606
obj-15-01-bus_arrival-03-snm03,text-obj-15-01-bus_arrival-03-snm03,7607
obj-15-01-humidity-01,text-obj-15-01-humidity-01,7608
obj-15-01-humidity-01-cnm01,text-obj-15-01-humidity-01-cnm01,7609
obj-15-01-humidity-01-ncf01,text-obj-15-01-humidity-01-ncf01,7610
obj-15-01-humidity-01-snm01,text-obj-15-01-humidity-01-snm01,7611
obj-15-01-humidity-01-snm02,text-obj-15-01-humidity-01-snm02,7612
obj-15-01-humidity-01-snm03,text-obj-15-01-humidity-01-snm03,7613
obj-15-01-humidity-02,text-obj-15-01-humidity-02,7614
obj-15-01-humidity-02-cnm01,text-obj-15-01-humidity-02-cnm01,7615
obj-15-01-humidity-02-ncf01,text-obj-15-01-humidity-02-ncf01,7616
obj-15-01-humidity-02-snm01,text-obj-15-01-humidity-02-snm01,7617
obj-15-01-humidity-02-snm02,text-obj-15-01-humidity-02-snm02,7618
obj-15-01-humidity-02-snm03,text-obj-15-01-humidity-02-snm03,7619
obj-15-01-noise_level-01,text-obj-15-01-noise_level-01,7620
obj-15-01-noise_level-01-cnm01,text-obj-15-01-noise_level-01-cnm01,7621
obj-15-01-noise_level-01-ncf01,text-obj-15-01-noise_level-01-ncf01,7622
obj-15-01-noise_level-01-snm01,text-obj-15-01-noise_level-01-snm01,7623
obj-15-01-noise_level-01-snm02,text-obj-15-01-noise_level-01-snm02,7624
obj-15-01-noise_level-01-snm03,text-obj-15-01-noise_level-01-snm03,7625
obj-15-01-noise_level-02,text-obj-15-01-noise_level-02,7626
obj-15-01-noise_level-02-cnm01,text-obj-15-01-noise_level-02-cnm01,7627
obj-15-01-noise_level-02-ncf01,text-obj-15-01-noise_level-02-ncf01,7628
obj-15-01-noise_level-02-snm01,text-obj-15-01-noise_level-02-snm01,7629
obj-15-01-noise_level-02-snm02,text-obj-15-01-noise_level-02-snm02,7630
obj-15-01-noise_level-02-snm03,text-obj-15-01-noise_level-02-snm03,7631
obj-15-01-noise_level-03,text-obj-15-01-noise_level-03,7632
obj-15-01-noise_level-03-cnm01,text-obj-15-01-noise_level-03-cnm01,7633
obj-15-01-noise_level-03-ncf01,text-obj-15-01-noise_level-03-ncf01,7634
obj-15-01-noise_level-03-snm01,text-obj-15-01-noise_level-03-snm01,7635
obj-15-01-noise_level-03-snm02,text-obj-15-01-noise_level-03-snm02,7636
obj-15-01-noise_level-03-snm03,text-obj-15-01-noise_level-03-snm03,7637
obj-15-01-parking_availability-01,text-obj-15-01-parking_availability-01,7638
obj-15-01-parking_availability-01-cnm01,text-obj-15-01-parking_availability-01-cnm01,7639
obj-15-01-parking_availability-01-ncf01,text-obj-15-01-parking_availability-01-ncf01,7640
obj-15-01-parking_availability-01-snm01,text-obj-15-01-parking_availability-01-snm01,7641
obj-15-01-parking_availability-01-snm02,text-obj-15-01-parking_availability-01-snm02,7642
obj-15-01-parking_availability-01-snm03,text-obj-15-01-parking_availability-01-snm03,7643
obj-15-01-parking_availability-02,text-obj-15-01-parking_availability-02,7644
obj-15-01-parking_availability-02-cnm01,text-obj-15-01-parking_availability-02-cnm01,7645
obj-15-01-parking_availability-02-ncf01,text-obj-15-01-parking_availability-02-ncf01,7646
obj-15-01-parking_availability-02-snm01,text-obj-15-01-parking_availability-02-snm01,7647
obj-15-01-parking_availability-02-snm02,text-obj-15-01-parking_availability-02-snm02,7648
obj-15-01-parking_availability-02-snm03,text-obj-15-01-parking_availability-02-snm03,7649
obj-15-01-rainfall-01,text-obj-15-01-rainfall-01,7650
obj-15-01-rainfall-01-cnm01,text-obj-15-01-rainfall-01-cnm01,7651
obj-15-01-rainfall-01-ncf01,text-obj-15-01-rainfall-01-ncf01,7652
obj-15-01-rainfall-01-snm01,text-obj-15-01-rainfall-01-snm01,7653
obj-15-01-rainfall-01-snm02,text-obj-15-01-rainfall-01-snm02,7654
obj-15-01-rainfall-01-snm03,text-obj-15-01-rainfall-01-snm03,7655
obj-15-01-rainfall-02,text-obj-15-01-rainfall-02,7656
obj-15-01-rainfall-02-cnm01,text-obj-15-01-rainfall-02-cnm01,7657
obj-15-01-rainfall-02-ncf01,text-obj-15-01-rainfall-02-ncf01,7658
obj-15-01-rainfall-02-snm01,text-obj-15-01-rainfall-02-snm01,7659
obj-15-01-rainfall-02-snm02,text-obj-15-01-rainfall-02-snm02,7660
obj-15-01-rainfall-02-snm03,text-obj-15-01-rainfall-02-snm03,7661
obj-15-01-street_light_state-01,text-obj-15-01-street_light_state-01,7662
obj-15-01-street_light_state-01-cnm01,text-obj-15-01-street_light_state-01-cnm01,7663
obj-15-01-street_light_state-01-ncf01,text-obj-15-01-street_light_state-01-ncf01,7664
obj-15-01-street_light_state-01-snm01,text-obj-15-01-street_light_state-01-snm01,7665
obj-15-01-street_light_state-01-snm02,text-obj-15-01-street_light_state-01-snm02,7666
obj-15-01-street_light_state-01-snm03,text-obj-15-01-street_light_state-01-snm03,7667
obj-15-01-street_light_state-02,text-obj-15-01-street_light_state-02,7668
obj-15-01-street_light_state-02-cnm01,text-obj-15-01-street_light_state-02-cnm01,7669
obj-15-01-street_light_state-02-ncf01,text-obj-15-01-street_light_state-02-ncf01,7670
obj-15-01-street_light_state-02-snm01,text-obj-15-01-street_light_state-02-snm01,7671
obj-15-01-street_light_state-02-snm02,text-obj-15-01-street_light_state-02-snm02,7672
obj-15-01-street_light_state-02-snm03,text-obj-15-01-street_light_state-02-snm03,7673
obj-15-01-street_light_state-03,text-obj-15-01-street_light_state-03,7674
obj-15-01-street_light_state-03-cnm01,text-obj-15-01-street_light_state-03-cnm01,7675
obj-15-01-street_light_state-03-ncf01,text-obj-15-01-street_light_state-03-ncf01,7676
obj-15-01-street_light_state-03-snm01,text-obj-15-01-street_light_state-03-snm01,7677
obj-15-01-street_light_state-03-snm02,text-obj-15-01-street_light_state-03-snm02,7678
obj-15-01-street_light_state-03-snm03,text-obj-15-01-street_light_state-03-snm03,7679
obj-15-01-temperature-01,text-obj-15-01-temperature-01,7680
obj-15-01-temperature-01-cnm01,text-obj-15-01-temperature-01-cnm01,7681
obj-15-01-temperature-01-ncf01,text-obj-15-01-temperature-01-ncf01,7682
obj-15-01-temperature-01-snm01,text-obj-15-01-temperature-01-snm01,7683
obj-15-01-temperature-01-snm02,text-obj-15-01-temperature-01-snm02,7684
obj-15-01-temperature-01-snm03,text-obj-15-01-temperature-01-snm03,7685
obj-15-01-temperature-02,text-obj-15-01-temperature-02,7686
obj-15-01-temperature-02-cnm01,text-obj-15-01-temperature-02-cnm01,7687
obj-15-01-temperature-02-ncf01,text-obj-15-01-temperature-02-ncf01,7688
obj-15-01-temperature-02-snm01,text-obj-15-01-temperature-02-snm01,7689
obj-15-01-temperature-02-snm02,text-obj-15-01-temperature-02-snm02,7690
obj-15-01-temperature-02-snm03,text-obj-15-01-temperature-02-snm03,7691
obj-15-01-traffic_speed-01,text-obj-15-01-traffic_speed-01,7692
obj-15-01-traffic_speed-01-cnm01,text-obj-15-01-traffic_speed-01-cnm01,7693
obj-15-01-traffic_speed-01-ncf01,text-obj-15-01-traffic_speed-01-ncf01,7694
obj-15-01-traffic_speed-01-snm01,text-obj-15-01-traffic_speed-01-snm01,7695
obj-15-01-traffic_speed-01-snm02,text-obj-15-01-traffic_speed-01-snm02,7696
obj-15-01-traffic_speed-01-snm03,text-obj-15-01-traffic_speed-01-snm03,7697
obj-15-01-traffic_speed-02,text-obj-15-01-traffic_speed-02,7698
obj-15-01-traffic_speed-02-cnm01,text-obj-15-01-traffic_speed-02-cnm01,7699
obj-15-01-traffic_speed-02-ncf01,text-obj-15-01-traffic_speed-02-ncf01,7700
obj-15-01-traffic_speed-02-snm01,text-obj-15-01-traffic_speed-02-snm01,7701
obj-15-01-traffic_speed-02-snm02,text-obj-15-01-traffic_speed-02-snm02,7702
obj-15-01-traffic_speed-02-snm03,text-obj-15-01-traffic_speed-02-snm03,7703
obj-15-02-air_quality_co2-01,text-obj-15-02-air_quality_co2-01,7704
obj-15-02-air_quality_co2-01-cnm01,text-obj-15-02-air_quality_co2-01-cnm01,7705
obj-15-02-air_quality_co2-01-ncf01,text-obj-15-02-air_quality_co2-01-ncf01,7706
obj-15-02-air_quality_co2-01-snm01,text-obj-15-02-air_quality_co2-01-snm01,7707
obj-15-02-air_quality_co2-01-snm02,text-obj-15-02-air_quality_co2-01-snm02,7708
obj-15-02-air_quality_co2-01-snm03,text-obj-15-02-air_quality_co2-01-snm03,7709
obj-15-02-air_quality_co2-02,text-obj-15-02-air_quality_co2-02,7710
obj-15-02-air_quality_co2-02-cnm01,text-obj-15-02-air_quality_co2-02-cnm01,7711
obj-15-02-air_quality_co2-02-ncf01,text-obj-15-02-air_quality_co2-02-ncf01,7712
obj-15-02-air_quality_co2-02-snm01,text-obj-15-02-air_quality_co2-02-snm01,7713
obj-15-02-air_quality_co2-02-snm02,text-obj-15-02-air_quality_co2-02-snm02,7714
obj-15-02-air_quality_co2-02-snm03,text-obj-15-02-air_quality_co2-02-snm03,7715
obj-15-02-air_quality_co2-03,text-obj-15-02-air_quality_co2-03,7716
obj-15-02-air_quality_co2-03-cnm01,text-obj-15-02-air_quality_co2-03-cnm01,7717
obj-15-02-air_quality_co2-03-ncf01,text-obj-15-02-air_quality_co2-03-ncf01,7718
obj-15-02-air_quality_co2-03-snm01,text-obj-15-02-air_quality_co2-03-snm01,7719
obj-15-02-air_quality_co2-03-snm02,text-obj-15-02-air_quality_co2-03-snm02,7720
obj-15-02-air_quality_co2-03-snm03,text-obj-15-02-air_quality_co2-03-snm03,7721
obj-15-02-air_quality_pm25-01,text-obj-15-02-air_quality_pm25-01,7722
obj-15-02-air_quality_pm25-01-cnm01,text-obj-15-02-air_quality_pm25-01-cnm01,7723
obj-15-02-air_quality_pm25-01-ncf01,text-obj-15-02-air_quality_pm25-01-ncf01,7724
obj-15-02-air_quality_pm25-01-snm01,text-obj-15-02-air_quality_pm25-01-snm01,7725
obj-15-02-air_quality_pm25-01-snm02,text-obj-15-02-air_quality_pm25-01-snm02,7726
obj-15-02-air_quality_pm25-01-snm03,text-obj-15-02-air_quality_pm25-01-snm03,7727
obj-15-02-air_quality_pm25-02,text-obj-15-02-air_quality_pm25-02,7728
obj-15-02-air_quality_pm25-02-cnm01,text-obj-15-02-air_quality_pm25-02-cnm01,7729
obj-15-02-air_quality_pm25-02-ncf01,text-obj-15-02-air_quality_pm25-02-ncf01,7730
obj-15-02-air_quality_pm25-02-snm01,text-obj-15-02-air_quality_pm25-02-snm01,7731
obj-15-02-air_quality_pm25-02-snm02,text-obj-15-02-air_quality_pm25-02-snm02,7732
obj-15-02-air_quality_pm25-02-snm03,text-obj-15-02-air_quality_pm25-02-snm03,7733
obj-15-02-air_quality_pm25-03,text-obj-15-02-air_quality_pm25-03,7734
obj-15-02-air_quality_pm25-03-cnm01,text-obj-15-02-air_quality_pm25-03-cnm01,7735
obj-15-02-air_quality_pm25-03-ncf01,text-obj-15-02-air_quality_pm25-03-ncf01,7736
obj-15-02-air_quality_pm25-03-snm01,text-obj-15-02-air_quality_pm25-03-snm01,7737
obj-15-02-air_quality_pm25-03-snm02,text-obj-15-02-air_quality_pm25-03-snm02,7738
obj-15-02-air_quality_pm25-03-snm03,text-obj-15-02-air_quality_pm25-03-snm03,7739
obj-15-02-bus_arrival-01,text-obj-15-02-bus_arrival-01,7740
obj-15-02-bus_arrival-01-cnm01,text-obj-15-02-bus_arrival-01-cnm01,7741
obj-15-02-bus_arrival-01-ncf01,text-obj-15-02-bus_arrival-01-ncf01,7742
obj-15-02-bus_arrival-01-snm01,text-obj-15-02-bus_arrival-01-snm01,7743
obj-15-02-bus_arrival-01-snm02,text-obj-15-02-bus_arrival-01-snm02,7744
obj-15-02-bus_arrival-01-snm03,text-obj-15-02-bus_arrival-01-snm03,7745
obj-15-02-bus_arrival-02,text-obj-15-02-bus_arrival-02,7746
obj-15-02-bus_arrival-02-cnm01,text-obj-15-02-bus_arrival-02-cnm01,7747
obj-15-02-bus_arrival-02-ncf01,text-obj-15-02-bus_arrival-02-ncf01,7748
obj-15-02-bus_arrival-02-snm01,text-obj-15-02-bus_arrival-02-snm01,7749
obj-15-02-bus_arrival-02-snm02,text-obj-15-02-bus_arrival-02-snm02,7750
obj-15-02-bus_arrival-02-snm03,text-obj-15-02-bus_arrival-02-snm03,7751
obj-15-02-humidity-01,text-obj-15-02-humidity-01,7752
obj-15-02-humidity-01-cnm01,text-obj-15-02-humidity-01-cnm01,7753
obj-15-02-humidity-01-ncf01,text-obj-15-02-humidity-01-ncf01,7754
obj-15-02-humidity-01-snm01,text-obj-15-02-humidity-01-snm01,7755
obj-15-02-humidity-01-snm02,text-obj-15-02-humidity-01-snm02,7756
obj-15-02-humidity-01-snm03,text-obj-15-02-humidity-01-snm03,7757
obj-15-02-humidity-02,text-obj-15-02-humidity-02,7758
obj-15-02-humidity-02-cnm01,text-obj-15-02-humidity-02-cnm01,7759
obj-15-02-humidity-02-ncf01,text-obj-15-02-humidity-02-ncf01,7760
obj-15-02-humidity-02-snm01,text-obj-15-02-humidity-02-snm01,7761
obj-15-02-humidity-02-snm02,text-obj-15-02-humidity-02-snm02,7762
obj-15-02-humidity-02-snm03,text-obj-15-02-humidity-02-snm03,7763
obj-15-02-noise_level-01,text-obj-15-02-noise_level-01,7764
obj-15-02-noise_level-01-cnm01,text-obj-15-02-noise_level-01-cnm01,7765
obj-15-02-noise_level-01-ncf01,text-obj-15-02-noise_level-01-ncf01,7766
obj-15-02-noise_level-01-snm01,text-obj-15-02-noise_level-01-snm01,7767
obj-15-02-noise_level-01-snm02,text-obj-15-02-noise_level-01-snm02,7768
obj-15-02-noise_level-01-snm03,text-obj-15-02-noise_level-01-snm03,7769
obj-15-02-noise_level-02,text-obj-15-02-noise_level-02,7770
obj-15-02-noise_level-02-cnm01,text-obj-15-02-noise_level-02-cnm01,7771
obj-15-02-noise_level-02-ncf01,text-obj-15-02-noise_level-02-ncf01,7772
obj-15-02-noise_level-02-snm01,text-obj-15-02-noise_level-02-snm01,7773
obj-15-02-noise_level-02-snm02,text-obj-15-02-noise_level-02-snm02,7774
obj-15-02-noise_level-02-snm03,text-obj-15-02-noise_level-02-snm03,7775
obj-15-02-noise_level-03,text-obj-15-02-noise_level-03,7776
obj-15-02-noise_level-03-cnm01,text-obj-15-02-noise_level-03-cnm01,7777
obj-15-02-noise_level-03-ncf01,text-obj-15-02-noise_level-03-ncf01,7778
obj-15-02-noise_level-03-snm01,text-obj-15-02-noise_level-03-snm01,7779
obj-15-02-noise_level-03-snm02,text-obj-15-02-noise_level-03-snm02,7780
obj-15-02-noise_level-03-snm03,text-obj-15-02-noise_level-03-snm03,7781
obj-15-02-parking_availability-01,text-obj-15-02-parking_availability-01,7782
obj-15-02-parking_availability-01-cnm01,text-obj-15-02-parking_availability-01-cnm01,7783
obj-15-02-parking_availability-01-ncf01,text-obj-15-02-parking_availability-01-ncf01,7784
obj-15-02-parking_availability-01-snm01,text-obj-15-02-parking_availability-01-snm01,7785
obj-15-02-parking_availability-01-snm02,text-obj-15-02-parking_availability-01-snm02,7786
obj-15-02-parking_availability-01-snm03,text-obj-15-02-parking_availability-01-snm03,7787
obj-15-02-parking_availability-02,text-obj-15-02-parking_availability-02,7788
obj-15-02-parking_availability-02-cnm01,text-obj-15-02-parking_availability-02-cnm01,7789
obj-15-02-parking_availability-02-ncf01,text-obj-15-02-parking_availability-02-ncf01,7790
obj-15-02-parking_availability-02-snm01,text-obj-15-02-parking_availability-02-snm01,7791
obj-15-02-parking_availability-02-snm02,text-obj-15-02-parking_availability-02-snm02,7792
obj-15-02-parking_availability-02-snm03,text-obj-15-02-parking_availability-02-snm03,7793
obj-15-02-rainfall-01,text-obj-15-02-rainfall-01,7794
obj-15-02-rainfall-01-cnm01,text-obj-15-02-rainfall-01-cnm01,7795
obj-15-02-rainfall-01-ncf01,text-obj-15-02-rainfall-01-ncf01,7796
obj-15-02-rainfall-01-snm01,text-obj-15-02-rainfall-01-snm01,7797
obj-15-02-rainfall-01-snm02,text-obj-15-02-rainfall-01-snm02,7798
obj-15-02-rainfall-01-snm03,text-obj-15-02-rainfall-01-snm03,7799
obj-15-02-rainfall-02,text-obj-15-02-rainfall-02,7800
obj-15-02-rainfall-02-cnm01,text-obj-15-02-rainfall-02-cnm01,7801
obj-15-02-rainfall-02-ncf01,text-obj-15-02-rainfall-02-ncf01,7802
obj-15-02-rainfall-02-snm01,text-obj-15-02-rainfall-02-snm01,7803
obj-15-02-rainfall-02-snm02,text-obj-15-02-rainfall-02-snm02,7804
obj-15-02-rainfall-02-snm03,text-obj-15-02-rainfall-02-snm03,7805
obj-15-02-street_light_state-01,text-obj-15-02-street_light_state-01,7806
obj-15-02-street_light_state-01-cnm01,text-obj-15-02-street_light_state-01-cnm01,7807
obj-15-02-street_light_state-01-ncf01,text-obj-15-02-street_light_state-01-ncf01,7808
obj-15-02-street_light_state-01-snm01,text-obj-15-02-street_light_state-01-snm01,7809
obj-15-02-street_light_state-01-snm02,text-obj-15-02-street_light_state-01-snm02,7810
obj-15-02-street_light_state-01-snm03,text-obj-15-02-street_light_state-01-snm03,7811
obj-15-02-street_light_state-02,text-obj-15-02-street_light_state-02,7812
obj-15-02-street_light_state-02-cnm01,text-obj-15-02-street_light_state-02-cnm01,7813
obj-15-02-street_light_state-02-ncf01,text-obj-15-02-street_light_state-02-ncf01,7814
obj-15-02-street_light_state-02-snm01,text-obj-15-02-street_light_state-02-snm01,7815
obj-15-02-street_light_state-02-snm02,text-obj-15-02-street_light_state-02-snm02,7816
obj-15-02-street_light_state-02-snm03,text-obj-15-02-street_light_state-02-snm03,7817
obj-15-02-street_light_state-03,text-obj-15-02-street_light_state-03,7818
obj-15-02-street_light_state-03-cnm01,text-obj-15-02-street_light_state-03-cnm01,7819
obj-15-02-street_light_state-03-ncf01,text-obj-15-02-street_light_state-03-ncf01,7820
obj-15-02-street_light_state-03-snm01,text-obj-15-02-street_light_state-03-snm01,7821
obj-15-02-street_light_state-03-snm02,text-obj-15-02-street_light_state-03-snm02,7822
obj-15-02-street_light_state-03-snm03,text-obj-15-02-street_light_state-03-snm03,7823
obj-15-02-temperature-01,text-obj-15-02-temperature-01,7824
obj-15-02-temperature-01-cnm01,text-obj-15-02-temperature-01-cnm01,7825
obj-15-02-temperature-01-ncf01,text-obj-15-02-temperature-01-ncf01,7826
obj-15-02-temperature-01-snm01,text-obj-15-02-temperature-01-snm01,7827
obj-15-02-temperature-01-snm02,text-obj-15-02-temperature-01-snm02,7828
obj-15-02-temperature-01-snm03,text-obj-15-02-temperature-01-snm03,7829
obj-15-02-temperature-02,text-obj-15-02-temperature-02,7830
obj-15-02-temperature-02-cnm01,text-obj-15-02-temperature-02-cnm01,7831
obj-15-02-temperature-02-ncf01,text-obj-15-02-temperature-02-ncf01,7832
obj-15-02-temperature-02-snm01,text-obj-15-02-temperature-02-snm01,7833
obj-15-02-temperature-02-snm02,text-obj-15-02-temperature-02-snm02,7834
obj-15-02-temperature-02-snm03,text-obj-15-02-temperature-02-snm03,7835
obj-15-02-traffic_speed-01,text-obj-15-02-traffic_speed-01,7836
obj-15-02-traffic_speed-01-cnm01,text-obj-15-02-traffic_speed-01-cnm01,7837
obj-15-02-traffic_speed-01-ncf01,text-obj-15-02-traffic_speed-01-ncf01,7838
obj-15-02-traffic_speed-01-snm01,text-obj-15-02-traffic_speed-01-snm01,7839
obj-15-02-traffic_speed-01-snm02,text-obj-15-02-traffic_speed-01-snm02,7840
obj-15-02-traffic_speed-01-snm03,text-obj-15-02-traffic_speed-01-snm03,7841
obj-15-02-traffic_speed-02,text-obj-15-02-traffic_speed-02,7842
obj-15-02-traffic_speed-02-cnm01,text-obj-15-02-traffic_speed-02-cnm01,7843
obj-15-02-traffic_speed-02-ncf01,text-obj-15-02-traffic_speed-02-ncf01,7844
obj-15-02-traffic_speed-02-snm01,text-obj-15-02-traffic_speed-02-snm01,7845
obj-15-02-traffic_speed-02-snm02,text-obj-15-02-traffic_speed-02-snm02,7846
obj-15-02-traffic_speed-02-snm03,text-obj-15-02-traffic_speed-02-snm03,7847
obj-15-03-air_quality_co2-01,text-obj-15-03-air_quality_co2-01,7848
obj-15-03-air_quality_co2-01-cnm01,text-obj-15-03-air_quality_co2-01-cnm01,7849
obj-15-03-air_quality_co2-01-ncf01,text-obj-15-03-air_quality_co2-01-ncf01,7850
